-830.42,-6527.3,-2102.3
-404.71,-6513.1,-2265
22.754,-6470.5,-2417.9
450.12,-6399.7,-2560.2
875.53,-6301.1,-2691.4
1297.1,-6175.1,-2810.9
1713.1,-6022.2,-2918.2
2121.6,-5843.1,-3012.7
2520.9,-5638.6,-3094.2
2909.2,-5409.5,-3162.2
3284.8,-5156.9,-3216.4
3646.1,-4881.9,-3256.7
3991.6,-4585.6,-3282.7
4319.8,-4269.4,-3294.5
4629.1,-3934.6,-3292
4918.3,-3582.7,-3275.2
5186.2,-3215.3,-3244.1
5431.5,-2833.8,-3198.9
5653.2,-2440.1,-3139.8
5850.3,-2035.7,-3067.1
6022.1,-1622.5,-2981.1
6167.7,-1202.3,-2882.1
6286.5,-776.85,-2770.6
6378,-348.02,-2647
6441.8,82.314,-2512
6477.7,512.3,-2366.1
6485.5,940.06,-2209.9
6465.1,1363.7,-2044.2
6416.8,1781.5,-1869.6
6340.6,2191.6,-1686.8
6237,2592.1,-1496.8
6106.3,2981.4,-1300.3
5949.2,3357.8,-1098.1
5766.3,3719.7,-891.23
5558.4,4065.5,-680.46
5326.5,4393.6,-466.75
5071.5,4702.8,-251.02
4794.6,4991.6,-34.197
4497,5258.8,182.77
4179.9,5503.2,398.94
3844.7,5723.9,613.39
3492.9,5919.8,825.19
3126,6090.1,1033.4
2745.5,6234.1,1237.2
2353.2,6351.1,1435.6
1950.8,6440.7,1627.8
1539.9,6502.5,1813
1122.3,6536.1,1990.3
699.95,6541.5,2159.1
274.53,6518.7,2318.5
-152.08,6467.7,2467.9
-578.03,6388.7,2606.6
-1001.5,6282.1,2734.1
-1420.6,6148.4,2849.7
-1833.6,5988.1,2953.1
-2238.7,5801.9,3043.6
-2634,5590.7,3121
-3018,5355.3,3185
-3389,5096.7,3235.1
-3745.3,4816.1,3271.3
-4085.4,4514.7,3293.4
-4407.9,4193.8,3301.1
-4711.2,3854.7,3294.7
-4994.2,3498.9,3273.9
-5255.6,3128,3239
-5494.3,2743.6,3190.1
-5709.2,2347.3,3127.4
-5899.3,1940.9,3051.1
-6063.9,1526,2961.6
-6202.3,1104.5,2859.3
-6313.8,678.27,2744.7
-6397.9,249.08,2618.1
-6454.3,-181.2,2480.1
-6482.7,-610.69,2331.5
-6483,-1037.5,2172.7
-6455.2,-1459.9,2004.5
-6399.4,-1875.9,1827.6
-6315.9,-2283.8,1642.7
-6204.9,-2681.7,1450.8
-6067,-3068,1252.5
-5902.7,-3441,1048.8
-5712.8,-3799.1,840.58
-5498.1,-4140.6,628.67
-5259.5,-4464.2,414.04
-4998.1,-4768.3,197.6
-4714.9,-5051.8,-19.69
-4411.2,-5313.3,-236.9
-4088.4,-5551.6,-453.07
-3747.7,-5765.9,-667.28
-3390.8,-5955,-878.59
-3019.1,-6118.3,-1086.1
-2634.3,-6254.9,-1288.8
-2238,-6364.3,-1486
-1832,-6446,-1676.7
-1418,-6499.7,-1860.1
-997.88,-6525.1,-2035.3
-573.38,-6522.1,-2201.8
-146.39,-6490.7,-2358.6
281.24,-6431.1,-2505.2
707.65,-6343.4,-2640.9
1131,-6228.2,-2765.1
1549.4,-6085.8,-2877.3
1961,-5917,-2976.9
2364.2,-5722.4,-3063.6
2757,-5503,-3136.9
3137.9,-5259.5,-3196.6
3505.1,-4993.2,-3242.4
3857,-4705.2,-3274.1
4192.2,-4396.7,-3291.6
4509.1,-4069.1,-3294.7
4806.5,-3723.8,-3283.5
5082.9,-3362.3,-3258.1
5337.2,-2986.2,-3218.4
5568.4,-2597.2,-3164.8
5775.4,-2196.8,-3097.5
5957.2,-1786.9,-3016.7
6113.2,-1369.2,-2922.7
6242.7,-945.61,-2816.1
6345.1,-517.9,-2697.3
6419.9,-87.934,-2566.8
6466.9,342.41,-2425.1
6485.8,771.27,-2272.9
6476.5,1196.8,-2110.8
6439.3,1617.1,-1939.6
6374,2030.4,-1760
6281.2,2434.9,-1572.8
6161.2,2828.9,-1378.7
6014.4,3210.6,-1178.7
5841.6,3578.4,-973.56
5643.5,3930.7,-764.22
5421,4266,-551.56
5175,4582.9,-336.51
4906.7,4879.9,-120.01
4617.1,5155.8,97.007
4307.5,5409.4,313.61
3979.3,5639.5,528.85
3633.9,5845.3,741.81
3272.8,6025.9,951.56
2897.5,6180.4,1157.2
2509.7,6308.1,1357.8
2111.1,6408.6,1552.6
1703.3,6481.4,1740.6
1288.2,6526.2,1921.2
867.46,6542.8,2093.4
443.01,6531.1,2256.6
16.654,6491.2,2410
-409.78,6423.2,2553
-834.44,6327.5,2685
-1255.5,6204.5,2805.4
-1671.1,6054.6,2913.7
-2079.5,5878.6,3009.4
-2478.9,5677.2,3092
-2867.7,5451.2,3161.3
-3244,5201.7,3217
-3606.2,4929.6,3258.7
-3952.9,4636.3,3286.3
-4282.5,4322.9,3299.8
-4593.6,3990.9,3298.9
-4884.8,3641.5,3283.8
-5154.9,3276.4,3254.5
-5402.7,2897.2,3211.1
-5627.1,2505.4,3153.8
-5827.1,2102.7,3082.9
-6001.9,1691,2998.6
-6150.7,1271.9,2901.3
-6272.9,847.3,2791.5
-6367.9,419.04,2669.5
-6435.3,-11.028,2536
-6474.8,-441.05,2391.5
-6486.3,-869.16,2236.6
-6469.6,-1293.5,2072.1
-6424.8,-1712.2,1898.5
-6352.2,-2123.5,1716.7
-6252,-2525.6,1527.5
-6124.7,-2916.8,1331.6
-5970.8,-3295.2,1130
-5790.9,-3659.4,923.42
-5585.9,-4007.6,712.85
-5356.7,-4338.5,499.19
-5104.1,-4650.5,283.35
-4829.4,-4942.2,66.286
-4533.7,-5212.6,-151.07
-4218.2,-5460.2,-367.77
-3884.5,-5684.1,-582.86
-3533.8,-5883.3,-795.43
-3167.8,-6056.8,-1004.5
-2788,-6204.1,-1209.3
-2396,-6324.3,-1408.7
-1993.6,-6417.1,-1602.1
-1582.6,-6481.9,-1788.5
-1164.7,-6518.5,-1967
-741.66,-6526.7,-2137.1
-315.43,-6506.5,-2297.8
112.17,-6458,-2448.5
539.28,-6381.4,-2588.6
964.05,-6277,-2717.4
1384.6,-6145.3,-2834.4
1799.2,-5986.9,-2939
2205.9,-5802.4,-3030.9
2603,-5592.7,-3109.5
2988.8,-5358.6,-3174.7
3361.6,-5101.2,-3226
3719.7,-4821.6,-3263.3
4061.7,-4521.1,-3286.4
4386,-4200.9,-3295.2
4691.3,-3862.4,-3289.7
4976.2,-3507.1,-3269.8
5239.4,-3136.6,-3235.8
5479.8,-2752.5,-3187.7
5696.5,-2356.4,-3125.7
5888.4,-1950,-3050.2
6054.7,-1535.2,-2961.4
6194.7,-1113.7,-2859.8
6307.9,-687.42,-2745.7
6393.6,-258.12,-2619.8
6451.6,172.3,-2482.4
6481.6,601.97,-2334.3
6483.6,1029,-2176.1
6457.3,1451.6,-2008.4
6403.1,1867.9,-1832
6321.2,2276.1,-1647.7
6211.9,2674.5,-1456.2
6075.6,3061.2,-1258.5
5913,3434.7,-1055.2
5724.8,3793.4,-847.45
5511.9,4135.6,-635.99
5275.1,4459.9,-421.78
5015.4,4764.9,-205.75
4734.1,5049.3,11.18
4432.2,5311.8,228.06
4111.2,5551.4,443.95
3772.5,5766.9,657.92
3417.4,5957.6,869.05
3047.5,6122.4,1076.4
2664.4,6260.8,1279.1
2269.9,6372.2,1476.3
1865.5,6456,1667.1
1453.1,6511.8,1850.7
1034.4,6539.6,2026.3
611.2,6539.1,2193.2
185.38,6510.3,2350.6
-241.24,6453.5,2497.8
-666.82,6368.7,2634.2
-1089.5,6256.4,2759.2
-1507.5,6117.1,2872.4
-1919,5951.3,2973.1
-2322.2,5759.8,3060.9
-2715.3,5543.4,3135.5
-3096.7,5303.1,3196.6
-3464.8,5039.8,3243.9
-3817.8,4754.8,3277.1
-4154.3,4449.2,3296.2
-4472.9,4124.3,3301
-4772.1,3781.6,3291.5
-5050.7,3422.6,3267.8
-5307.4,3048.7,3229.9
-5541.2,2661.7,3178.1
-5751,2263.1,3112.5
-5935.9,1854.8,3033.5
-6095,1438.4,2941.3
-6227.8,1015.8,2836.4
-6333.6,588.73,2719.2
-6412,159.15,2590.2
-6462.6,-271.11,2449.9
-6485.1,-700.2,2299.1
-6479.5,-1126.3,2138.3
-6445.9,-1547.4,1968.2
-6384.2,-1961.9,1789.6
-6294.9,-2367.8,1603.2
-6178.3,-2763.5,1409.8
-6034.8,-3147.2,1210.4
-5865.1,-3517.2,1005.6
-5669.9,-3871.9,796.55
-5450.2,-4209.8,584
-5206.7,-4529.4,368.91
-4940.6,-4829.4,152.22
-4653,-5108.3,-65.137
-4345.3,-5365,-282.21
-4018.6,-5598.4,-498.05
-3674.4,-5807.5,-711.73
-3314.3,-5991.3,-922.31
-2939.7,-6149,-1128.9
-2552.4,-6280,-1330.5
-2153.9,-6383.7,-1526.4
-1746.1,-6459.6,-1715.6
-1330.7,-6507.4,-1897.4
-909.44,-6526.8,-2070.9
-484.26,-6517.9,-2235.4
-56.981,-6480.6,-2390.2
370.55,-6415,-2534.5
796.46,-6321.6,-2667.8
1218.9,-6200.7,-2789.6
1636.1,-6052.7,-2899.1
2046.1,-5878.4,-2996.1
2447.2,-5678.6,-3080
2837.7,-5454,-3150.5
3215.8,-5205.7,-3207.4
3579.9,-4934.8,-3250.2
3928.5,-4642.4,-3279
4260,-4329.8,-3293.4
4572.9,-3998.4,-3293.6
4866,-3649.5,-3279.4
5137.9,-3284.9,-3250.9
5387.5,-2905.9,-3208.4
5613.7,-2514.3,-3151.9
5815.5,-2111.8,-3081.7
5992,-1700.2,-2998.1
6142.5,-1281.1,-2901.5
6266.4,-856.48,-2792.3
6363,-428.14,-2671
6432,2.0632,-2538
6473.1,432.25,-2394.1
6486.2,860.57,-2239.8
6471.1,1285.2,-2075.8
6427.9,1704.2,-1902.8
6356.9,2115.8,-1721.5
6258.3,2518.2,-1532.7
6132.7,2909.8,-1337.4
5980.4,3288.7,-1136.2
5802.3,3653.4,-930.12
5599,4002.3,-720
5371.5,4333.9,-506.77
5120.8,4646.7,-291.34
4847.8,4939.3,-74.655
4554,5210.7,142.35
4240.4,5459.4,358.75
3908.5,5684.6,573.59
3559.6,5885.2,785.95
3195.4,6060.3,994.92
2817.4,6209.3,1199.6
2427.2,6331.4,1399.1
2026.5,6426.1,1592.5
1617,6493.1,1779
1200.6,6532,1957.9
778.97,6542.7,2128.3
353.98,6525.1,2289.5
-72.549,6479.3,2440.8
-498.76,6405.5,2581.6
-922.82,6304.1,2711.2
-1342.9,6175.3,2829.1
-1757.2,6020,2934.7
-2163.8,5838.6,3027.7
-2561.1,5631.9,3107.6
-2947.4,5400.9,3174.1
-3320.9,5146.6,3226.8
-3680.1,4870,3265.6
-4023.3,4572.4,3290.3
-4349.2,4255,3300.8
-4656.2,3919.2,3297
-4943.1,3566.5,3278.9
-5208.6,3198.3,3246.6
-5451.6,2816.2,3200.3
-5671,2422,3140.1
-5865.8,2017.3,3066.3
-6035.2,1603.9,2979.3
-6178.5,1183.5,2879.4
-6295,758.01,2766.9
-6384.3,329.22,2642.5
-6445.9,-100.99,2506.7
-6479.5,-530.77,2360
-6485.1,-958.25,2203
-6462.5,-1381.6,2036.5
-6411.9,-1798.9,1861.2
-6333.5,-2208.4,1677.8
-6227.6,-2608.4,1487.1
-6094.7,-2997,1289.9
-5935.3,-3372.6,1087.2
-5750.1,-3733.5,879.7
-5540,-4078.3,668.41
-5305.7,-4405.3,454.21
-5048.5,-4713.2,238.04
-4769.3,-5000.6,20.839
-4469.3,-5266.2,-196.46
-4149.9,-5509,-412.9
-3812.5,-5727.8,-627.54
-3458.5,-5921.7,-839.46
-3089.5,-6089.8,-1047.7
-2707,-6231.5,-1251.4
-2312.7,-6346,-1449.7
-1908.4,-6432.9,-1641.6
-1495.7,-6491.8,-1826.5
-1076.6,-6522.5,-2003.3
-652.76,-6524.8,-2171.5
-226.09,-6498.7,-2330.2
201.56,-6444.3,-2478.7
628.34,-6361.9,-2616.5
1052.4,-6251.7,-2742.8
1471.8,-6114.4,-2857.3
1884.9,-5950.5,-2959.3
2289.7,-5760.6,-3048.4
2684.6,-5545.7,-3124.3
3067.8,-5306.7,-3186.6
3437.7,-5044.6,-3235
3792.6,-4760.5,-3269.3
4131,-4455.7,-3289.4
4451.5,-4131.6,-3295.2
4752.6,-3789.5,-3286.7
5033,-3430.9,-3263.9
5291.6,-3057.4,-3226.9
5527.1,-2670.6,-3175.9
5738.7,-2272.2,-3111.1
5925.3,-1863.9,-3032.7
6086.2,-1447.6,-2941.2
6220.6,-1024.9,-2836.9
6328.1,-597.86,-2720.4
6408,-168.17,-2592
6460.2,262.25,-2452.3
6484.4,691.52,-2302
6480.4,1117.8,-2141.8
6448.3,1539.2,-1972.2
6388.3,1954,-1794.1
6300.6,2360.3,-1608.2
6185.6,2756.4,-1415.4
6043.8,3140.5,-1216.4
5875.8,3511,-1012.2
5682.3,3866.3,-803.52
5464.3,4204.9,-591.41
5222.6,4525.3,-376.74
4958.3,4826.1,-160.44
4672.6,5106,56.555
4366.7,5363.8,273.3
4041.8,5598.5,488.87
3699.5,5808.9,702.33
3341.2,5994.2,912.74
2968.4,6153.6,1119.2
2582.9,6286.3,1320.8
2186.1,6392,1516.8
1779.9,6470,1706.1
1366,6520,1888.1
946.22,6541.8,2062
522.34,6535.4,2226.9
96.195,6500.8,2382.2
-330.36,6438,2527.2
-755.49,6347.5,2661.3
-1177.4,6229.5,2783.9
-1594.1,6084.6,2894.4
-2004,5913.4,2992.5
-2405.2,5716.6,3077.6
-2796.1,5495.1,3149.4
-3174.8,5249.9,3207.6
-3539.8,4982,3252
-3889.6,4692.6,3282.3
-4222.5,4382.8,3298.3
-4537.1,4054.1,3300.2
-4832.1,3707.9,3287.7
-5106.2,3345.6,3261
-5358.2,2968.9,3220.3
-5587.1,2579.3,3165.5
-5791.7,2178.5,3097.1
-5971.3,1768.3,3015.3
-6125,1350.5,2920.4
-6252.2,926.78,2812.9
-6352.3,499.07,2693.1
-6424.9,69.197,2561.8
-6469.6,-360.98,2419.3
-6486.3,-789.59,2266.3
-6474.8,-1214.8,2103.5
-6435.3,-1634.7,1931.5
-6367.8,-2047.5,1751.2
-6272.8,-2451.5,1563.3
-6150.5,-2844.7,1368.6
-6001.4,-3225.7,1168
-5826.4,-3592.6,962.26
-5626,-3944,752.37
-5401.2,-4278.2,539.21
-5152.9,-4593.8,323.71
-4882.2,-4889.4,106.8
-4590.3,-5163.8,-110.57
-4278.5,-5415.8,-327.46
-3948,-5644.2,-542.93
-3600.4,-5848,-756.04
-3237.1,-6026.5,-965.86
-2859.7,-6178.7,-1171.5
-2469.9,-6304,-1372
-2069.4,-6401.9,-1566.5
-1659.8,-6471.9,-1754.3
-1243,-6513.8,-1934.4
-820.82,-6527.3,-2106.1
-395.05,-6512.4,-2268.6
32.437,-6469.2,-2421.2
459.78,-6397.8,-2563.3
885.13,-6298.6,-2694.3
1306.6,-6171.9,-2813.5
1722.4,-6018.4,-2920.5
2130.7,-5838.8,-3014.7
2529.8,-5633.7,-3095.9
2917.8,-5404,-3163.6
3293.1,-5150.9,-3217.5
3654.2,-4875.4,-3257.4
3999.3,-4578.7,-3283.2
4327,-4262,-3294.6
4635.9,-3926.8,-3291.8
4924.7,-3574.6,-3274.6
5192,-3206.8,-3243.2
5436.8,-2825,-3197.7
5657.9,-2431,-3138.3
5854.5,-2026.5,-3065.3
6025.7,-1613.1,-2979
6170.6,-1192.7,-2879.7
6288.8,-767.17,-2767.9
6379.7,-338.29,-2644.1
6442.9,92.06,-2508.8
6478.2,522.01,-2362.7
6485.3,949.7,-2206.3
6464.4,1373.3,-2040.3
6415.4,1790.9,-1865.5
6338.6,2200.7,-1682.6
6234.3,2601.1,-1492.4
6103,2990.1,-1295.8
5945.3,3366.2,-1093.5
5761.8,3727.7,-886.49
5553.4,4073.1,-675.65
5321,4400.8,-461.88
5065.5,4709.5,-246.12
4788.1,4997.9,-29.283
4490,5264.6,187.68
4172.5,5508.5,403.82
3836.9,5728.6,618.22
3484.7,5923.9,829.95
3117.5,6093.7,1038.1
2736.8,6237.1,1241.7
2344.2,6353.5,1440
1941.6,6442.4,1632.1
1530.5,6503.6,1817.1
1112.8,6536.6,1994.2
690.34,6541.3,2162.8
264.87,6517.8,2322
-161.74,6466.2,2471.1
-587.65,6386.6,2609.6
-1011,6279.4,2736.8
-1430,6145,2852.2
-1842.9,5984.2,2955.2
-2247.7,5797.4,3045.5
-2642.9,5585.6,3122.6
-3026.6,5349.7,3186.3
-3397.2,5090.6,3236.1
-3753.2,4809.5,3272
-4092.9,4507.6,3293.7
-4414.9,4186.3,3301.2
-4717.9,3846.8,3294.3
-5000.4,3490.7,3273.3
-5261.3,3119.5,3238.1
-5499.4,2734.8,3188.8
-5713.7,2338.2,3125.8
-5903.3,1931.6,3049.2
-6067.4,1516.5,2959.5
-6205.1,1094.9,2856.9
-6316,668.58,2741.9
-6399.5,239.34,2615.1
-6455.2,-190.94,2476.9
-6483,-620.39,2328
-6482.7,-1047.1,2169
-6454.3,-1469.4,2000.6
-6397.8,-1885.2,1823.5
-6313.6,-2292.9,1638.5
-6202,-2690.6,1446.4
-6063.5,-3076.6,1248
-5898.7,-3449.3,1044.2
-5708.2,-3807,835.82
-5493,-4148.2,623.84
-5253.8,-4471.3,409.15
-4991.9,-4775,192.69
-4708.2,-5057.9,-24.611
-4404.1,-5318.9,-241.81
-4080.8,-5556.7,-457.95
-3739.8,-5770.4,-672.1
-3382.5,-5959,-883.33
-3010.5,-6121.7,-1090.7
-2625.5,-6257.7,-1293.4
-2228.9,-6366.5,-1490.4
-1822.7,-6447.6,-1680.9
-1408.6,-6500.6,-1864.1
-988.31,-6525.4,-2039.2
-563.74,-6521.7,-2205.4
-136.71,-6489.7,-2362.1
290.92,-6429.4,-2508.4
717.27,-6341.1,-2643.9
1140.5,-6225.3,-2767.8
1558.8,-6082.3,-2879.7
1970.3,-5912.9,-2979
2373.2,-5717.7,-3065.4
2765.8,-5497.7,-3138.4
3146.3,-5253.8,-3197.8
3513.2,-4987,-3243.3
3864.8,-4698.5,-3274.7
4199.6,-4389.5,-3291.8
4516.1,-4061.5,-3294.6
4813,-3715.8,-3283.1
5088.9,-3354,-3257.3
5342.7,-2977.6,-3217.4
5573.4,-2588.2,-3163.5
5779.8,-2187.6,-3095.8
5961.1,-1777.5,-3014.7
6116.5,-1359.7,-2920.5
6245.3,-935.97,-2813.6
6347.1,-508.18,-2694.5
6421.3,-78.188,-2563.7
6467.6,352.14,-2421.8
6485.9,780.95,-2269.3
6476,1206.4,-2107.1
6438.1,1626.6,-1935.7
6372.2,2039.7,-1755.9
6278.8,2444,-1568.5
6158.1,2837.7,-1374.3
6010.8,3219.1,-1174.1
5837.4,3586.6,-968.87
5638.8,3938.5,-759.43
5415.7,4273.4,-546.71
5169.2,4589.8,-331.62
4900.3,4886.4,-115.1
4610.3,5161.8,101.92
4300.3,5414.8,318.5
3971.7,5644.5,533.7
3625.9,5849.7,746.6
3264.4,6029.7,956.26
2888.8,6183.5,1161.8
2500.8,6310.7,1362.3
2101.9,6410.6,1556.9
1694,6482.7,1744.8
1278.7,6526.9,1925.2
857.88,6542.8,2097.2
433.37,6530.5,2260.2
6.9942,6490,2413.4
-419.42,6421.4,2556.2
-844.01,6325,2687.9
-1265,6201.4,2808
-1680.5,6050.9,2916
-2088.7,5874.3,3011.4
-2487.9,5672.3,3093.7
-2876.3,5445.8,3162.7
-3252.3,5195.7,3218.1
-3614.3,4923.2,3259.5
-3960.6,4629.4,3286.8
-4289.8,4315.6,3299.9
-4600.4,3983.1,3298.7
-4891.2,3633.4,3283.3
-5160.8,3268,3253.7
-5408,2888.4,3210
-5631.9,2496.4,3152.4
-5831.4,2093.5,3081.1
-6005.6,1681.5,2996.5
-6153.8,1262.3,2899
-6275.4,837.64,2788.8
-6369.8,409.32,2666.6
-6436.5,-20.771,2532.9
-6475.4,-450.77,2388.1
-6486.2,-878.82,2233
-6468.9,-1303.1,2068.3
-6423.5,-1721.6,1894.5
-6350.2,-2132.8,1712.5
-6249.4,-2534.6,1523.1
-6121.5,-2925.5,1327.1
-5967,-3303.6,1125.4
-5786.6,-3667.4,918.7
-5581,-4015.3,708.05
-5351.2,-4345.7,494.32
-5098.1,-4657.3,278.45
-4822.9,-4948.6,61.365
-4526.7,-5218.4,-155.98
-4210.9,-5465.5,-372.66
-3876.7,-5688.9,-587.71
-3525.7,-5887.5,-800.2
-3159.3,-6060.5,-1009.2
-2779.2,-6207.1,-1213.8
-2387,-6326.7,-1413.2
-1984.4,-6418.8,-1606.4
-1573.2,-6483,-1792.6
-1155.1,-6519,-1971
-732.04,-6526.5,-2140.8
-305.76,-6505.7,-2301.3
121.85,-6456.6,-2451.8
548.93,-6379.4,-2591.6
973.62,-6274.4,-2720.2
1394.1,-6142.1,-2836.9
1808.5,-5983,-2941.2
2215,-5797.9,-3032.8
2611.9,-5587.6,-3111.2
2997.4,-5353,-3176
3369.9,-5095.1,-3227
3727.7,-4815.1,-3264
4069.3,-4514.1,-3286.7
4393.2,-4193.4,-3295.2
4698,-3854.5,-3289.4
4982.4,-3498.9,-3269.2
5245.1,-3128.1,-3234.9
5485,-2743.6,-3186.4
5701.1,-2347.3,-3124.2
5892.4,-1940.7,-3048.3
6058.2,-1525.7,-2959.3
6197.6,-1104.1,-2857.3
6310.1,-677.73,-2743
6395.2,-248.38,-2616.8
6452.6,182.04,-2479.2
6482,611.67,-2330.8
6483.3,1038.7,-2172.4
6456.4,1461.1,-2004.5
6401.6,1877.3,-1827.9
6319,2285.3,-1643.4
6209.1,2683.4,-1451.8
6072.2,3069.9,-1253.9
5909,3443,-1050.6
5720.3,3801.3,-842.7
5506.8,4143.1,-631.17
5269.4,4467,-416.91
5009.3,4771.5,-200.84
4727.5,5055.5,16.094
4425.2,5317.5,232.96
4103.8,5556.5,448.82
3764.6,5771.5,662.74
3409.1,5961.6,873.79
3039,6125.8,1081.1
2655.6,6263.6,1283.7
2260.8,6374.4,1480.7
1856.3,6457.5,1671.4
1443.7,6512.8,1854.8
1024.8,6539.9,2030.2
601.58,6538.8,2196.9
175.72,6509.4,2354
-250.9,6451.8,2501
-676.43,6366.4,2637.2
-1099,6253.5,2761.9
-1516.9,6113.6,2874.8
-1928.2,5947.2,2975.2
-2331.2,5755.2,3062.7
-2724.1,5538.3,3137.1
-3105.2,5297.4,3197.8
-3472.9,5033.6,3244.8
-3825.6,4748.1,3277.7
-4161.8,4442,3296.4
-4479.9,4116.8,3300.9
-4778.7,3773.7,3291.1
-5056.8,3414.3,3267.1
-5313,3040.1,3228.9
-5546.2,2652.8,3176.8
-5755.4,2254,3110.9
-5939.8,1845.4,3031.5
-6098.3,1428.9,2939.1
-6230.5,1006.1,2833.9
-6335.7,579.02,2716.4
-6413.4,149.41,2587.1
-6463.4,-280.85,2446.6
-6485.3,-709.89,2295.6
-6479.1,-1135.9,2134.5
-6444.8,-1556.9,1964.2
-6382.5,-1971.2,1785.4
-6292.6,-2376.9,1598.9
-6175.3,-2772.3,1405.4
-6031.2,-3155.7,1205.8
-5861,-3525.4,1001
-5665.2,-3879.7,791.77
-5444.9,-4217.2,579.15
-5200.9,-4536.4,364.02
-4934.3,-4835.9,147.3
-4646.3,-5114.4,-70.058
-4338.1,-5370.6,-287.11
-4011,-5603.4,-502.92
-3666.4,-5811.9,-716.53
-3305.9,-5995.2,-927.03
-2931.1,-6152.3,-1133.5
-2543.5,-6282.7,-1335
-2144.8,-6385.7,-1530.8
-1736.7,-6461,-1719.8
-1321.2,-6508.1,-1901.4
-899.85,-6526.9,-2074.7
-474.61,-6517.3,-2239
-47.298,-6479.4,-2393.5
380.21,-6413.2,-2537.7
806.07,-6319.2,-2670.7
1228.4,-6197.6,-2792.2
1645.4,-6049.1,-2901.5
2055.3,-5874.2,-2998.1
2456.2,-5673.8,-3081.8
2846.4,-5448.7,-3152
3224.2,-5199.8,-3208.5
3588,-4928.4,-3251
3936.2,-4635.5,-3279.4
4267.3,-4322.5,-3293.6
4579.8,-3990.6,-3293.4
4872.4,-3641.5,-3278.9
5143.8,-3276.4,-3250.1
5392.9,-2897.2,-3207.3
5618.5,-2505.3,-3150.4
5819.8,-2102.6,-3079.9
5995.7,-1690.7,-2996
6145.6,-1271.5,-2899.2
6268.9,-846.81,-2789.7
6364.9,-418.41,-2668.1
6433.3,11.809,-2534.9
6473.7,441.98,-2390.7
6486.1,870.23,-2236.2
6470.4,1294.7,-2072
6426.6,1713.6,-1898.7
6355,2125,-1717.3
6255.8,2527.2,-1528.4
6129.5,2918.5,-1332.9
5976.7,3297.1,-1131.6
5797.9,3661.5,-925.4
5594.1,4010,-715.2
5366.1,4341.1,-501.91
5114.8,4653.5,-286.45
4841.4,4945.7,-69.742
4547.1,5216.5,147.26
4233.1,5464.8,363.63
3900.7,5689.4,578.43
3551.6,5889.5,790.73
3187,6064,999.6
2808.7,6212.4,1204.2
2418.2,6333.8,1403.5
2017.3,6428,1596.8
1607.7,6494.3,1783.2
1191.1,6532.6,1961.9
769.38,6542.6,2132.1
344.33,6524.4,2293
-82.208,6477.9,2444.1
-508.39,6403.5,2584.6
-932.38,6301.4,2714
-1352.3,6172.1,2831.6
-1766.5,6016.1,2937
-2172.9,5834.2,3029.7
-2570,5627,3109.3
-2956,5395.4,3175.4
-3329.2,5140.6,3227.9
-3688,4863.5,3266.4
-4030.9,4565.4,3290.7
-4356.3,4247.6,3300.8
-4662.9,3911.4,3296.7
-4949.3,3558.3,3278.3
-5214.4,3189.8,3245.7
-5456.8,2807.4,3199.1
-5675.6,2413,3138.6
-5869.9,2008.1,3064.5
