File Path: C:\Users\Administrator\Desktop\New folder (2)\Test Run 180 09-7-22 10 06 22 AM\DAQ- Time, … - (Timed).txt   
Test: ASEN3112_20in-lb-return_FinalFall2021
Test Run: Test Run 180
Date: 9/7/2022 9:45:53 AM


Time 	Torsional Angle 	Torsional Epsilon 3550 Torsion 	Torsional Torque 	Axial Epsilon 3550 Axial 
sec	°	°	in·lbf	in
757.859375	47.9979659330818	0.00557526739067556	-0.00263813993941458	-2.29454883090397E-05
757.869140625	47.9949777253204	0.00595321397401795	0.405406397657421	-2.30441049269736E-05
757.87890625	47.9960398197362	0.00542434580657211	0.614227888534344	-2.53865371768922E-05
757.888671875	47.9939019705262	0.00467036696048453	0.14073266931296	-2.74908648776101E-05
757.8984375	47.9980376500681	0.00497056636429362	-0.661420135936738	-2.61473482935362E-05
757.908203125	47.9977951783526	0.00493543491277628	-1.22337894238272	-2.43568723545457E-05
757.91796875	47.997849819866	0.00569150858922121	-0.80776166963181	-2.5500528373077E-05
757.927734375	47.9959476121824	0.00525570883619291	0.199240768953531	-2.42406298009052E-05
757.9375	47.9940590648771	0.00456410132325651	0.650532123146821	-2.68912876568419E-05
757.947265625	47.9965486688293	0.0043905359778555	0.606884322468214	-2.41566380547136E-05
757.95703125	47.9962720461679	0.00521498283275603	0.0892335069961959	-2.49182011157961E-05
757.966796875	47.9966886877072	0.00558638062205193	-0.448356420419604	-2.50003197146811E-05
757.9765625	47.9950972536308	0.00481021366632463	-0.474202459986269	-2.50921867361077E-05
757.986328125	47.9945235177406	0.00380509613495628	-0.318648233338326	-2.77698407401436E-05
757.99609375	47.9951689706171	0.00560950921672373	-0.002584148948622	-2.40478970420189E-05
758.005859375	47.9944278950922	0.0072215251577205	0.0875531919621398	-2.25277719838182E-05
758.015625	47.9971531405707	0.00616453337347921	-0.352228156741504	-2.59906126367119E-05
758.025390625	47.9971531405707	0.00411017096981597	-0.667397886550903	-2.60682329965453E-05
758.03515625	47.9945030271731	0.0031957793947999	-0.600341504617284	-2.51998020700746E-05
758.044921875	47.9938575742966	0.00572764597619174	-0.138950142326869	-2.43396223910583E-05
758.0546875	47.9919621968022	0.00721665514613153	0.476052166602125	-2.38131672910719E-05
758.064453125	47.997306819827	0.00556109174660166	0.345450844889647	-2.39864032048749E-05
758.07421875	47.9981742538515	0.00368584254951269	-0.0703061614911694	-2.62778397466997E-05
758.083984375	47.9985874802962	0.00323951048970563	-0.438934786453815	-2.7535484723486E-05
758.09375	47.9992021973215	0.00483386169554872	-0.623921933838104	-2.69745319344547E-05
758.103515625	47.9923617628686	0.00572056315673475	-0.190293513845774	-2.67754233133506E-05
758.11328125	47.9948855177666	0.00432139198520472	0.202380489318858	-2.54641552987957E-05
758.123046875	47.9949264989016	0.00404653982027874	0.348598808154332	-2.5503153464822E-05
758.1328125	47.9990109520247	0.00455072942702917	0.0125238491390393	-2.53344180280004E-05
758.142578125	47.9988709331468	0.00581926197489486	-0.458943204695395	-2.49898215856309E-05
758.15234375	47.9945918196323	0.00488308041222738	0.0310423468359267	-2.41918854502671E-05
758.162109375	47.994701102659	0.004886210776636	0.202820660144557	-2.48758303894461E-05
758.171875	47.9936424233378	0.00507422357295529	0.122244670343696	-2.53340420557812E-05
758.181640625	47.9974570839887	0.0054837639500215	-0.19122084002351	-2.54045368468881E-05
758.19140625	47.9980615557302	0.00490218943390305	-0.549027807536067	-2.47944614970697E-05
758.201171875	47.9984406312291	0.00426015832211229	-0.351853929110666	-2.68916636290612E-05
758.2109375	47.997084838679	0.00455847717273889	0.251621097211628	-2.34336994253681E-05
758.220703125	47.9923002911661	0.00580656501008016	0.635862202188421	-2.52226759513414E-05
758.23046875	47.9938814799587	0.00606555149266982	0.738018102507598	-2.39399057358327E-05
758.240234375	47.9954114423326	0.0046479062102371	-0.0208941012917609	-2.65916892704973E-05
758.25	47.9977576123122	0.00386973196930171	-0.898647086630875	-2.46032259132707E-05
758.259765625	47.9988948388088	0.00432253507472509	-0.996121415774079	-2.65286937824063E-05
758.26953125	47.9952884989276	0.00527926515145111	-0.354011920162498	-2.51446818572187E-05
758.279296875	47.9930789327313	0.00568084684068603	0.393310767140011	-2.30096072379287E-05
758.2890625	47.9928262157321	0.00440576007931223	0.380103169499255	-2.6610436409072E-05
758.298828125	47.996558914113	0.00479809491637673	-0.145258845350244	-2.7099397231909E-05
758.30859375	47.996681857518	0.00444867679588899	-0.198959273940468	-2.51949278588038E-05
758.318359375	47.9969516499902	0.00420894482667544	-0.0493795007469458	-2.70052788530267E-05
758.328125	47.9949879706041	0.00448561042683614	0.234700897700188	-2.43486211070913E-05
758.337890625	47.9909888948456	0.00598589249382929	0.233207284336583	-2.56538892316476E-05
758.34765625	47.9945337630244	0.00670557990495078	-0.120462143357605	-2.45807280042232E-05
758.357421875	47.994800140402	0.00521175992061819	-0.379398830234943	-2.59527401494135E-05
758.3671875	47.9974365934212	0.00307743815487612	-0.756438938332896	-2.62894635544778E-05
758.376953125	47.9965623292076	0.00500764215188792	-0.998699003374812	-2.52969192749913E-05
758.38671875	47.9928979327184	0.00635698262445778	-0.290887796881646	-2.52088007861077E-05
758.396484375	47.9937209705132	0.00649617232479675	0.0551524153120731	-2.37809187215528E-05
758.40625	47.9932735931227	0.00445999096422699	0.25083637319278	-2.42361315618536E-05
758.416015625	47.9965213480726	0.00344861395468639	0.239274882553746	-2.78418349442677E-05
758.42578125	47.9969550650848	0.00436857548560386	0.163390751067257	-2.46069766837436E-05
758.435546875	47.994841121537	0.00597697873010773	0.131185743276935	-2.36290572759994E-05
758.4453125	47.994438140376	0.00612220195875753	-0.176643684654481	-2.2930489703008E-05
758.455078125	47.9925359326924	0.00543263174650896	-0.20380486232786	-2.58766214405271E-05
758.46484375	47.9957836876423	0.00474557366316257	-0.47723831981969	-2.5460780500542E-05
758.474609375	47.9949162536178	0.00449275160972598	-1.22807620803907	-2.53227919822925E-05
758.484375	47.9950801781579	0.00458707066913299	-1.30526720176131	-2.66096867025634E-05
758.494140625	47.9932667629335	0.00417291374452901	-0.409950312414122	-2.42338824423278E-05
758.50390625	47.9905893287792	0.00490319828752788	0.624577672967804	-2.58012546760793E-05
758.513671875	47.9936287629595	0.00550248277046045	1.19586414432689	-2.50738133318224E-05
758.5234375	47.9930174610288	0.00515878093133788	0.695206923142195	-2.5019442825475E-05
758.533203125	47.9949025932395	0.00425358409828435	-0.0683175620211373	-2.61713478535308E-05
758.54296875	47.9951006687254	0.0037647945170525	-0.763622987810657	-2.6586063114788E-05
758.552734375	47.9919724420859	0.00463417537889779	-1.05941903560061	-2.65050701946309E-05
758.5625	47.9923310270173	0.00571631346506055	-0.72360417303165	-2.39729040118604E-05
758.572265625	47.9930447817855	0.00548895621113608	-0.491173765473726	-2.43366235650239E-05
758.58203125	47.9958178385882	0.00436863968537998	-0.346334483700787	-2.56433911025973E-05
758.591796875	47.9940283290258	0.00329091408318087	0.0243029523211154	-2.53839120851471E-05
758.6015625	47.9940078384583	0.00368930600237017	0.170046068008621	-2.98666691378457E-05
758.611328125	47.992054404356	0.00588948944298818	0.403674564502379	-2.16702173965468E-05
758.62109375	47.9899131400514	0.0066194429819465	0.464166730018335	-2.54127836184827E-05
758.630859375	47.9933384799198	0.00488688278987701	0.211257267637107	-2.51848034640429E-05
758.640625	47.9932770082172	0.00445509760726489	-0.476880149356802	-2.72452587874638E-05
758.650390625	47.994742083794	0.00450975996470101	-1.16622848123795	-2.44389909534306E-05
758.66015625	47.9913679703445	0.00526032204867737	-1.02796413165183	-2.19473201117738E-05
758.669921875	47.9904800457525	0.00526779048367278	-0.291620194975371	-2.54480310140361E-05
758.6796875	47.9933521402981	0.00515199159657175	0.0785066099171234	-2.60719815290883E-05
758.689453125	47.9931130836772	0.00443359526796105	0.408704381690415	-2.49658220256363E-05
758.69921875	47.9968150462068	0.00430739143142934	0.218609933864128	-2.70439010468338E-05
758.708984375	47.9952543479817	0.00504236005679541	0.204443687028077	-2.39477787731379E-05
758.71875	47.9937790271212	0.00474683681460193	0.263356513027108	-2.6805420525414E-05
758.728515625	47.9908898571026	0.0046601312650091	-0.17703110092429	-2.5105309956903E-05
758.73828125	47.9906576306709	0.00580387987528779	-0.466645765514349	-2.55473995764085E-05
758.748046875	47.9944483856598	0.00504016267354893	-0.387355272354112	-2.41075154939264E-05
758.7578125	47.9950904234416	0.00494614001700442	-0.74504725142063	-2.53479149830851E-05
758.767578125	47.9950972536308	0.00455534347327696	-0.8143473505594	-2.71927636663528E-05
758.77734375	47.9913372344932	0.00470686620073869	-0.358458140076012	-2.5047564652302E-05
758.787109375	47.9881885172862	0.00471069400816977	0.354029230251149	-2.60806042729021E-05
758.796875	47.9919417062347	0.00530050402154383	0.575211805976395	-2.46590980705652E-05
758.806640625	47.9927203478	0.00469218529608904	0.29873586136006	-2.50456915049954E-05
758.81640625	47.9961081216278	0.00461587093883201	-0.00816376752381252	-2.64270761005081E-05
758.826171875	47.9935331403111	0.00511073031707938	-0.26250172436372	-2.29346142077702E-05
758.8359375	47.9930721025422	0.0052673456709382	-0.368376820873068	-2.66970532470086E-05
758.845703125	47.9919792722751	0.00517227539077419	-0.502632615529959	-2.41652630364573E-05
758.85546875	47.990903517481	0.00513584076717782	-0.904087004547752	-2.63817065481237E-05
758.865234375	47.9946669517132	0.00499180481750469	-0.934215197359118	-2.41022675483663E-05
758.875	47.9947898951182	0.00532858683790056	-0.620514319243653	-2.38817844590125E-05
758.884765625	47.9912825929799	0.00477159416593167	-0.335765438144413	-2.41348898521747E-05
758.89453125	47.9912757627907	0.00471932179107041	0.194858019365071	-2.56913879846567E-05
758.904296875	47.9873210832618	0.00430806219402536	0.657348143654061	-2.62275937451146E-05
758.9140625	47.9916753288571	0.00502331106607924	0.35999214364647	-2.56992610219619E-05
758.923828125	47.9922251590852	0.00498635367287728	-0.38612582742912	-2.47329676599257E-05
758.93359375	47.9936219327703	0.00460341117968365	-1.14024026814316	-2.64814466068555E-05
758.943359375	47.991955366613	0.00420421321979864	-0.839848836932915	-2.24895235243005E-05
758.953125	47.9894145362421	0.00496369448695819	-0.240296589929126	-2.48263318564396E-05
758.962890625	47.9900634042132	0.00528378539932469	-0.106828387820059	-2.37239231234604E-05
758.97265625	47.9901487815778	0.00503431507445986	-0.453867622930126	-2.32364639515705E-05
758.982421875	47.9941956686605	0.00380984191580963	-0.717451277291933	-2.57986273464044E-05
758.9921875	47.9941137063905	0.00384096088131912	-0.259908096080837	-2.46849707778663E-05
759.001953125	47.9926588760974	0.00499052790897044	0.323130722009014	-2.54952781895869E-05
759.01171875	47.9903434419691	0.00569460893815008	0.351064259352204	-2.25521452781022E-05
759.021484375	47.9884719701368	0.00496196526181942	0.205448496459774	-2.47157176964383E-05
759.03125	47.9917265552759	0.003925443617884	-0.0598154234786934	-2.57911302813184E-05
759.041015625	47.9914089514795	0.00398414347422777	-0.415735179183317	-2.52185514465792E-05
759.05078125	47.9920373288831	0.0050954603586397	-0.630624663936573	-2.57832550060833E-05
759.060546875	47.9909820646564	0.00537821618301742	-0.627134224689376	-2.60652319325811E-05
759.0703125	47.987368894586	0.00468202630683963	0.101672042126884	-2.444461487121E-05
759.080078125	47.9887759135548	0.00403746639088018	0.293497498818276	-2.48885776380221E-05
759.08984375	47.9891140079187	0.0038883565744848	-0.0813998675916571	-2.5483652143879E-05
759.099609375	47.9920339137885	0.00396727894342653	-0.329821483417615	-2.78163359712559E-05
759.109375	47.9913952911011	0.00442788273853085	-0.160614542563602	-2.32315897402997E-05
759.119140625	47.9906678759546	0.00550927502339823	0.162341429979029	-2.39305332855103E-05
759.12890625	47.9891242532024	0.00499479969537279	0.365943516982691	-2.40906437405882E-05
759.138671875	47.9895545551201	0.004416391395486	0.0396166107477499	-2.83964141090109E-05
759.1484375	47.9926349704353	0.00470346569701234	-0.283579642311157	-2.45447309021611E-05
759.158203125	47.9918665741538	0.00516017248232949	-0.590655240610517	-2.36526808637748E-05
759.16796875	47.9903434419691	0.00522328211290611	-0.594362501082417	-2.2784252175234E-05
759.177734375	47.9892813475533	0.00464727630204408	-0.238032677620549	-2.46193501980302E-05
759.1875	47.9878231021657	0.00421875863790776	0.0213651829900503	-2.67090530270059E-05
759.197265625	47.9908761967243	0.00468685713155227	0.00912818674865709	-2.47175930816748E-05
759.20703125	47.9908830269135	0.00453116600434066	-0.253777439683588	-2.49511971538939E-05
759.216796875	47.9920475741668	0.00489035874918439	-0.676489408883217	-2.44352424208876E-05
759.2265625	47.9916206873437	0.00401078679820163	-0.527254584542014	-2.44761137342205E-05
759.236328125	47.9865048756561	0.00469175757550265	-0.284211477032719	-2.51045602503944E-05
759.24609375	47.9883934229613	0.00534397644137757	0.11739207549185	-2.18475778151121E-05
759.255859375	47.9889022720544	0.00582064227008156	0.0961365230632565	-2.37392977017114E-05
759.265625	47.9920885553018	0.00494164603267562	-0.672869918803677	-2.52500480716598E-05
759.275390625	47.9906132344413	0.00369859704399689	-0.995260461421972	-2.57075100314863E-05
759.28515625	47.9903502721583	0.00341644986684738	-0.651524106627117	-2.60172372884516E-05
759.294921875	47.9875020832748	0.0048655159371137	-0.223053680907834	-2.52590467876928E-05
759.3046875	47.986422913386	0.00539080851053467	0.178738205381258	-2.44779868815271E-05
759.314453125	47.9917538760325	0.00476976822424706	0.0394752450237663	-2.48878279315135E-05
759.32421875	47.9912860080744	0.00407108039314365	-0.345291361272875	-2.42207569836027E-05
759.333984375	47.9906337250088	0.00488097932864508	-0.628843802016152	-2.49324500153192E-05
759.34375	47.989209630567	0.00554203316760723	-0.674111299446939	-2.34460707017249E-05
759.353515625	47.9860711586438	0.00561824830702844	-0.332828493103284	-2.65391919114565E-05
759.36328125	47.9898789891056	0.00401599615146441	-0.197963943843032	-2.64874464968542E-05
759.373046875	47.9909615740889	0.00409934705431383	-0.283821159262336	-2.64904453228885E-05
759.3828125	47.9939839327962	0.00487000033316425	-0.268312556265893	-2.57708814917966E-05
759.392578125	47.9913713854391	0.00584628257677387	-0.334123881223137	-2.3913283322023E-05
759.40234375	47.9873074228834	0.00488931070868322	-0.254262122165818	-2.50951855621421E-05
759.412109375	47.9864365737644	0.00416134944719311	-0.314853631104832	-2.47340888627938E-05
759.421875	47.9857911208879	0.00447448885782651	-0.328780405228744	-2.5569897485456E-05
759.431640625	47.9912723476961	0.00475565010984267	-0.233754200708962	-2.63183350878134E-05
759.44140625	47.9913850458174	0.00539880763588727	-0.532607523384869	-2.26590109055605E-05
759.451171875	47.989127668297	0.00559214484480837	-0.54839102707489	-2.17939570152733E-05
759.4609375	47.988864706014	0.00468590288942531	-0.190672275071258	-2.44401166321585E-05
759.470703125	47.9847973283638	0.00396994615230739	-0.0398857414117771	-2.64229538336758E-05
759.48046875	47.9881031399216	0.00467830063541602	-0.199779854571521	-2.40617699693228E-05
759.490234375	47.9880245927462	0.00499105859932764	-0.584706373115701	-2.37767942167906E-05
759.5	47.9893428192558	0.00398313628812959	-0.739574757565491	-2.61874699003604E-05
759.509765625	47.9870512907896	0.0037949584066717	-0.243815483664905	-2.42717526916964E-05
759.51953125	47.9866517247232	0.00433743942794618	0.22286574280248	-2.64896978543098E-05
759.529296875	47.986422913386	0.00543411792963811	0.354419943680702	-2.36110576060035E-05
759.5390625	47.9867336869932	0.00577261583495953	-0.0908297444568041	-2.38814107247231E-05
759.548828125	47.9887929890277	0.00474554865026278	-0.786940963115929	-2.39815289936041E-05
759.55859375	47.9894794230392	0.00382904348521452	-1.03041438294329	-2.7118520342703E-05
759.568359375	47.988724687136	0.00460593539815405	-0.752190548003966	-2.55691477789474E-05
759.578125	47.9864194982914	0.00487002409541905	0.00874818908826962	-2.36665537910787E-05
759.587890625	47.9839640452851	0.00426667084745409	0.431142378031863	-2.63445837673338E-05
759.59765625	47.986702951142	0.0042824360613096	-0.242456229560829	-2.57472579040213E-05
759.607421875	47.9875703851664	0.00476627850784479	-0.569412893306694	-2.29773586684096E-05
759.6171875	47.9900053476052	0.00393085557563507	-0.270122696964832	-2.47940855248504E-05
759.626953125	47.9877411398957	0.00358745472507329	0.0655054969052764	-2.29814854111017E-05
759.63671875	47.9847973283638	0.00498060946044068	0.184180991827112	-2.48162074616788E-05
759.646484375	47.9862111775218	0.00554548244648817	-0.185756209894358	-2.36751787728223E-05
759.65625	47.9870239700329	0.00442828919815242	-0.457799485923723	-2.40895180618604E-05
759.666015625	47.989431611715	0.00311217961359758	-0.716603049976434	-2.61207258797264E-05
759.67578125	47.9883831776776	0.00417036409627716	-0.899174632189765	-2.43928694566077E-05
759.685546875	47.9867302718986	0.00446047579760124	-0.217382154004806	-2.4341873748514E-05
759.6953125	47.9860950643059	0.00446984979867893	0.289067764703478	-2.27553784039686E-05
759.705078125	47.9847631774179	0.00402299934652374	0.45418375460629	-2.45162331031149E-05
759.71484375	47.9882875550292	0.00408261967757976	0.261149064579131	-2.6978656439217E-05
759.724609375	47.9871332530596	0.0040299241678304	-0.257475204335428	-2.54225342789542E-05
759.734375	47.9878845738682	0.0047344525110346	-0.776858644280826	-2.73240025880951E-05
759.744140625	47.9853198378352	0.00462620585214327	-0.845917655099183	-2.29589875020542E-05
759.75390625	47.9833834792058	0.00459450950553031	-0.675243082500341	-2.63749569516164E-05
759.763671875	47.9875601398827	0.00394589541539669	-0.310326630777613	-2.66220602168501E-05
759.7734375	47.9870717813571	0.00388217630382853	-0.328863658512256	-2.64390736425756E-05
759.783203125	47.9883285361642	0.00385625376825027	-0.124434808703023	-2.54645312710149E-05
759.79296875	47.9887622531765	0.00532489576765499	0.257612036464765	-2.64776980743125E-05
759.802734375	47.9835917999754	0.00474609184706987	0.430290062238282	-2.56445145433953E-05
759.8125	47.9849407623363	0.0036856624566342	0.362082542923569	-2.59501172955983E-05
759.822265625	47.9845514415537	0.00317740200044307	-0.167144567434729	-2.60922280806802E-05
759.83203125	47.987853838017	0.00446341648085313	-1.0568975656587	-2.51488085999108E-05
759.841796875	47.9866209888719	0.00538940862190979	-1.37703238941038	-2.34389473709283E-05
759.8515625	47.9837113282859	0.00511891620541708	-1.05221474156203	-2.24021569798553E-05
759.861328125	47.9847529321342	0.00472343724684907	-0.139941763119594	-2.39406554423413E-05
759.87109375	47.9830078188015	0.00441659399997429	0.284760849789108	-2.6188219606869E-05
759.880859375	47.9871674040055	0.00424813170301195	-0.00831873403173626	-2.48537062146879E-05
759.890625	47.9874201210047	0.00431777970559349	-0.0742788268365868	-2.55657707427639E-05
759.900390625	47.9870000643708	0.00404068763549138	0.00627614357091161	-2.78313345772876E-05
759.91015625	47.9856886680504	0.00477624156271252	0.0303998128309982	-2.55308993194297E-05
759.919921875	47.9820789130745	0.00515941167329423	-0.0423000866336316	-2.54547806105434E-05
759.9296875	47.985272026511	0.00536495184225918	-0.668703561809154	-2.52736716594352E-05
759.939453125	47.9858525925904	0.00366935821478824	-1.26417021574633	-2.6160100017972E-05
759.94921875	47.9880553285975	0.003364547682903	-1.62934714308876	-2.68657886838301E-05
759.958984375	47.9855793850236	0.00368903919810575	-1.00418006984528	-2.62437157919443E-05
759.96875	47.9836703471509	0.00413197804961557	0.301649726282988	-2.43561226480371E-05
759.978515625	47.9828131584102	0.00429373730631605	0.787026227666885	-2.4679344622157E-05
759.98828125	47.9827551018022	0.00488028355314928	0.802293791800311	-2.54041608746689E-05
759.998046875	47.9856237812532	0.0038586316612569	0.429233322540632	-2.54244096641906E-05
760.0078125	47.9862419133731	0.00372452791720842	-0.686948395247367	-2.58353763929049E-05
760.017578125	47.9856408567262	0.00439133764129375	-1.30578696602321	-2.6956908236678E-05
760.02734375	47.9838752528259	0.00432522146016245	-1.08265992331109	-2.51506817472173E-05
760.037109375	47.9801186487829	0.00449749155423604	-0.444823513754917	-2.65661902974855E-05
760.046875	47.9832263848549	0.00348517155837338	-0.0496135990887029	-2.67248035774761E-05
760.056640625	47.9850876114035	0.00341130054454409	-0.128656409609041	-2.64045781914606E-05
760.06640625	47.9872561964647	0.00344184692308923	0.310688065428647	-2.57498829957663E-05
760.076171875	47.9875123285585	0.00438730889690102	0.503615597764157	-2.60839813090856E-05
760.0859375	47.9821130640203	0.00546550078124037	0.415322605584669	-2.5515900713398E-05
760.095703125	47.983069290504	0.0045536967907075	0.196662390034459	-2.45432314891439E-05
760.10546875	47.9826731395322	0.00354758166151923	-0.579338597054002	-2.64443238260656E-05
760.115234375	47.9859721209009	0.00336136812645812	-1.2779473317895	-2.61061032459139E-05
760.125	47.9867507624662	0.00366678522116325	-0.996735083145457	-2.63618314928913E-05
760.134765625	47.9850363849847	0.0054970491348629	-0.372839922244466	-2.83709151359991E-05
760.14453125	47.9837830452722	0.00531379129079355	0.634709844858222	-2.24340295771551E-05
760.154296875	47.9816349507785	0.00430240302544804	0.937522644240574	-2.5242548768644E-05
760.1640625	47.9857330642799	0.00353110149561141	0.282905373143701	-2.65069455798673E-05
760.173828125	47.9858833284417	0.00416164585005561	-0.656499982281757	-2.68099187644655E-05
760.18359375	47.9873313285455	0.00386904453143917	-1.09600557303029	-2.84654094871007E-05
760.193359375	47.9844353283378	0.00386084155095328	-0.621617219177706	-2.40925168878947E-05
760.203125	47.9822155168578	0.00365331410710008	0.0815746170580392	-2.66126877665277E-05
760.212890625	47.9836566867725	0.00453883287500774	0.395534701386704	-2.6262841140668E-05
760.22265625	47.9831854037199	0.00460791641981736	0.382247971912114	-2.68470415452554E-05
760.232421875	47.9847597623234	0.00420050422364156	-0.320755547044907	-2.8408037916789E-05
760.2421875	47.9845958377833	0.00262601117582282	-0.716394933253452	-2.65076952863759E-05
760.251953125	47.9840357622714	0.00342571881374595	-0.768581520405047	-2.67637995055725E-05
760.26171875	47.9825945923567	0.00535858314109117	-0.51331089598862	-2.28734941049156E-05
760.271484375	47.9813275922659	0.00600689082320238	-0.200792906902576	-2.50591884600801E-05
760.28125	47.9854974227536	0.00350051322045912	-0.385808508775448	-2.59002450283025E-05
760.291015625	47.9847358566613	0.00315964784417265	-0.703758172879012	-2.6632184611611E-05
760.30078125	47.9830829508823	0.00348109383038524	-0.0707385015624779	-2.60971045298809E-05
760.310546875	47.9826321583972	0.0047687301889058	0.418623886777406	-2.59163670751322E-05
760.3203125	47.9800571770804	0.00470443244558919	0.422282085512329	-2.55192777495815E-05
760.330078125	47.9833493282599	0.0033762697699484	-0.0854252874929635	-2.68020457271603E-05
760.33984375	47.9826765546268	0.0024333140886955	-0.792566313296756	-2.71443930500041E-05
760.349609375	47.9839469698122	0.00352106298516266	-0.904326839947463	-2.82471755172727E-05
760.359375	47.98343129053	0.00496540745371209	-0.670524846908024	-2.287649293095E-05
760.369140625	47.979271705326	0.00558468474744622	-0.429758395229714	-2.55335266491046E-05
760.37890625	47.9823726112087	0.00445394076064964	-0.357872465590853	-2.57390088944968E-05
760.388671875	47.9810919507395	0.00401719051742935	-0.386261010978586	-2.78958317163257E-05
760.3984375	47.9839708754743	0.00455404321936958	-0.149976668797592	-2.44056167051837E-05
760.408203125	47.9828575546398	0.00484994665763987	-0.281294710609217	-2.44183661916896E-05
760.41796875	47.9793434223122	0.0044975882707819	-0.471176063001311	-2.43872455388283E-05
760.427734375	47.9804328374847	0.00371346804668494	-0.305063935196925	-2.68492929027111E-05
760.4375	47.9793741581635	0.00411904054408124	-0.239648285894647	-2.79232015987142E-05
